title,genre,director,actor,score,year
tm239927,"['drama', 'thriller', 'history', 'crime', 'war', 'romance']",['Gavin Hood'],"['Keira Knightley', 'Matt Smith', 'Ralph Fiennes', 'Adam Bakri', 'Matthew Goode', 'Rhys Ifans', 'Indira Varma', 'John Heffernan', 'Conleth Hill', 'Jack Farthing', 'MyAnna Buring', 'Peter Guinness', 'Chris Reilly', 'Shaun Dooley', 'Ray Panthaki', 'Chris Larkin', 'Monica Dolan', 'Clive Francis', 'Tamsin Greig', 'Hattie Morahan', 'Kenneth Cranham', 'Jeremy Northam', 'Katherine Kelly', 'Hanako Footman', 'Angus Wright', 'Jeremy Northam', 'Katherine Kelly', 'Raad Rawi', 'Fiona Skinner', 'Tony Blair', 'George W. Bush', 'Andrew Marr', 'Katharine Gun', 'Niccy Lin', 'Gabrielle Downey', 'Lindy Whiteford', 'Janie Dee', 'Will Barton', 'Martin Bright', 'Shaun Dooley', 'Sophie Duval', 'Stuart Ramsay', 'Jodie McNee', 'David Maybrick', 'Simon Rogers', 'Raquel Cassidy', 'Corinna Wilson', 'Brett Allen', 'Patrick Moy', 'Vinta Morgan', 'Jessica Fostekew', 'Michael James']",7.2745,2019
tm919961,['drama'],['Kornél Mundruczó'],"['Vanessa Kirby', 'Shia LaBeouf', 'Ellen Burstyn', 'Sarah Snook', 'Iliza Shlesinger', 'Benny Safdie', 'Molly Parker', 'Steven McCarthy', 'Tyrone Benskin', 'Frank Schorpion', 'Harry Standjofski', 'Domenic Di Rosa', 'Jimmie Fails', 'Juliette Casagrande', 'Gayle Garfinkle', 'Vanessa Smythe', 'Nick Walker', 'Sean Tucker', 'Alain Dahan', 'Joelle Jérémie', 'Leisa Reid']",7.0489999999999995,2020
tm427335,"['scifi', 'thriller', 'drama']","['Adam B. Stein', 'Zach Lipovsky']","['Emile Hirsch', 'Bruce Dern', 'Grace Park', 'Amanda Crew', 'Lexy Kolker', 'Ava Telek', 'Michelle Harrison', 'Matty Finochio', 'Aleks Paunovic', 'RJ Fetherstonhaugh', 'Kwesi Ameyaw', 'Ryan Beil', 'Reese Alexander', 'Dakota Daulby', 'Lee Shorten', 'Dean Redman', 'Aria Birch']",6.75,2019
tm431321,"['action', 'drama', 'crime', 'thriller']",['Brian Kirk'],"['Chadwick Boseman', 'Sienna Miller', 'J.K. Simmons', 'Stephan James', 'Taylor Kitsch', 'Keith David', 'Alexander Siddig', 'Louis Cancelmi', 'Victoria Cartagena', 'Gary Carr', 'Morocco Omari', 'Chris Ghaffari', 'Dale Pavinski', 'Christian Isaiah', 'Sarah Ellen Stephens', 'Jamie Neumann', 'Peter Patrikios', 'Jayson Ward Williams', 'Suzette Gunn', 'Khalil McMillan', 'John Douglas Thompson', 'Jennifer Onvie', 'Obi Abili', 'Andy Truschinski', 'Darren Lipari', 'Monica Hernandez', 'Adriane Lenox', 'Narci Regina', 'Sophia Blum', 'Stephen Medvidick', 'Zena Marie Ghanney', 'Kaylah Timoney', 'Justine Smith', 'Joseph D Fisher', 'Dwayne A. Thomas', 'Ryan Love', 'Joseph Lawrence', 'Sean Close', ""John O'Donnell"", 'Katie McClellan', 'Mike Rainey', 'Craig Newman', 'Cheryl Singleton', 'Pat Kiernan', 'Vivian Lee', 'Robin Rieger', 'Brooke Stacy Mills', 'Emily-Grace Murray', 'Chrisdine King', 'David Adams', 'Robert Poletick', 'John Jezior', 'Sunny De Leon', 'James Bodnar', 'Jason Iannacone', 'Juan Encarnacion', 'Ray DeBenedictis', 'Charles W Harris III', 'Tony Giorgio']",6.65,2019
tm417553,"['thriller', 'comedy', 'action']",['Michael Bay'],"['Ryan Reynolds', 'Mélanie Laurent', 'Manuel Garcia-Rulfo', 'Ben Hardy', 'Adria Arjona', 'Dave Franco', 'Corey Hawkins', 'Lior Raz', 'Payman Maadi', 'Yuri Kolokolnikov', 'Kim Kold', 'Lídia Franco', 'James Murray', 'Lukhanyo Bele', 'George Kareman', 'James Carroll Jordan', 'Ron Funches', 'Daniel Adegboyega', 'Constantine Gregory', 'Roger Nevares', 'Tauras Cizas', 'Pavel Krátký', 'Algirdas Dainavičius', 'Faruk Pruti', 'Tamas Hagyo', 'Jason Oettle', 'James Bomalick', 'Shubham Saraf', 'Elena Rusconi', 'Kate Maravan', 'Adriano Caruso', 'Michael Lee', 'Claudio Pinto', 'Avery LaRae Lopez', 'Hazal Nehir', 'Jack V. Heath', 'Spencer John Pauley', 'Dharma Brown', 'Sebastian Roché', 'John Albasiny', 'József Tálos', 'Nick Von Schlippe', 'Remi Adeleke', 'Russell Wilcox', 'Kate Beecroft', 'Ali Khan', 'Nitro Zeus', 'Sonny Louis', 'Tom Wells', 'Michael Bay', 'Keith Dallison', 'Jesse Gabbard', 'Ikumi Yoshimatsu', 'Andy Cheng', 'Ryan Baumann', 'McKenzie Franklin']",6.2135,2019
tm821789,"['comedy', 'drama']",['David Fincher'],"['Gary Oldman', 'Amanda Seyfried', 'Lily Collins', 'Arliss Howard', 'Tom Pelphrey', 'Sam Troughton', 'Ferdinand Kingsley', 'Tuppence Middleton', 'Tom Burke', 'Joseph Cross', 'Jamie McShane', 'Toby Leonard Moore', 'Monika Gossmann', 'Charles Dance', 'Jack Romano', 'Adam Shapiro', 'John Churchill', 'Jeff Harms', 'Derek Petropolis', 'Sean Persaud', 'Paul Fox', 'Tom Simmons', 'Nick Job', 'Colin Ward', 'Cooper Tomlinson', 'Julie Collis', 'Arlo Mertz', 'Craig Welzbacher', 'Jessie Cohen', 'Desiree Louise', 'Amie Farrell', 'Ian Boyd', 'Jay Villwock', 'Lou George', 'John Lee Ames', 'Bill Nye', 'Richmond Arquette', 'David Lee Smith', 'Mario Di Donato', 'James Patrick Duffy', 'Flo Lawrence', 'Sebastian Faure', 'Randy Davison', 'Christian Prentice', 'Leven Rambin', 'Rick Pasqualone', 'Eden Wattez', 'Roslyn Cohn', 'Mark Fite', 'John Patrick Jordan', 'Ben Mankiewicz', 'Natalie Denise Sperl', 'Brian Michael Jones', 'Camille Montgomery', 'Craig Robert Young', 'Paul Carafotes', 'Anne Beyer', 'Joey Hagler', 'Sean Donnellan', 'Stewart Skelton', 'Malachi Rivers', 'Keith Barber', 'Kaytlin Borgen', 'Madison West', 'Elvy', 'Ali Axelrad', 'Adrienne Evans', 'Wylie Small', 'Dana Lyn Baron', 'Jaclyn Bethany', 'Cary Christopher', 'Michelle Twarowska', 'Kingston Vernes', 'Jordan Matlock', 'Anthony Molinari']",6.8,2020
tm834851,"['drama', 'thriller', 'comedy', 'crime']",['J Blakeson'],"['Rosamund Pike', 'Peter Dinklage', 'Eiza González', 'Dianne Wiest', 'Chris Messina', 'Isiah Whitlock Jr.', 'Macon Blair', 'Alicia Witt', 'Damian Young', 'Nicholas Logan', 'Liz Eng', 'Georgia Lyman', 'Moira Driscoll', 'Gary Tanguay', 'Lizzie Short', 'Kevin McCormick', 'Michael Malvesti', 'Ava Gaudet', 'Celeste Oliva']",6.449999999999999,2020
tm827648,"['crime', 'drama', 'thriller', 'action']",['Vince Gilligan'],"['Aaron Paul', 'Jesse Plemons', 'Charles Baker', 'Matt Jones', 'Scott MacArthur', 'Larry Hankin', 'Scott Shepherd', 'Tom Bower', 'Robert Forster', 'Jonathan Banks', 'Bryan Cranston', 'Krysten Ritter', 'Kevin Rankin', 'Tess Harper', 'Michael Bofshever', 'Marla Gibbs', 'Brendan Sexton III', 'Johnny Ortiz', 'Todd Terry', 'Julie Pearl', 'Gloria Sandoval', 'Carlos Sepulveda', 'Matthew Van Wettering', 'Chris Bylsma', 'David Mattey', 'Cody Renee Cameron', 'Gregory Steven Soliz', 'Danielle Todesco', 'Simon Drobik', 'Alison Law', 'Gabriela Alicia Ortega']",7.105,2019
tm460948,"['romance', 'comedy']",['Nahnatchka Khan'],"['Ali Wong', 'Randall Park', 'Keanu Reeves', 'James Saito', 'Michelle Buteau', 'Vivian Bang', 'Daniel Dae Kim', 'Karan Soni', 'Charlyne Yi', 'Susan Park', 'Tsutomu Shimura', 'Casey Wilson', 'Miya Cech', 'Emerson Min', 'Ashley Liao', 'Jackson Geach', 'Anaiyah Bernier', 'Raymond Ma', 'Peggy Lu', 'Simon Chin', 'Panta Mosleh', 'Karen Holness', 'Steven E. Rudy', 'Eddie Flake', 'Brian Cook', 'Chris Hlozek', 'Neil Webb', 'Nevin Burkholder', 'Sonia Beeksma', 'JayR Tinaco', 'Sean Amsing', 'Latonya Williams', 'Marco Soriano', 'Oliver Rice', 'Jason Canela', 'Peter New', 'Byron Noble', 'Tyler McConachie', 'Emilio Merritt', 'Jagen Johnson', 'Yaroslav Poverlo', 'Ellen Ewusie', 'Yue Lan Zheng', 'Tana Yu', 'Rachelle Yu', 'Xiao Qing Li', 'Chelsea D.E. Johnson', 'Kenan Zeigler-Sungur', 'Adam Farnsworth-Lautsch', 'Ashton Sweet', 'Omar Khan', 'Juno Kim', 'Kipp Glass', 'Maddie Dixon-Poirier', 'Marcella Bragio', 'Johnny Walkr Jr.', 'Corey Seaver']",6.699999999999999,2019
tm847085,"['drama', 'documentation']",['Jeff Orlowski'],"['Skyler Gisondo', 'Kara Hayward', 'Vincent Kartheiser', 'Tristan Harris', 'Jaron Lanier', 'Sophia Hammons', 'Catalina Garayoa', 'Barbara Gehring', 'Chris Grundy', 'Vic Alejandro', 'Laura Obiols']",7.55,2020
tm494295,"['comedy', 'romance']",['James Sweeney'],"['Katie Findlay', 'James Sweeney', 'Dana Drori', 'James Scully', 'Joshua Diaz', 'Tracie Thoms', 'Betsy Brandt', 'Randall Park', 'Brendan Scannell', 'Ken Kirby', 'Grace Song', 'Hillary Anne Matthews', 'Logan Huffman', 'Omar Guazzelli', 'Alexis Beckley', 'Lamar Richardson', 'Jon Darby', 'Ozioma Akagha', 'Nikhil Pai', 'Mel Cowan', 'Laura Ortiz', 'Conor Murphy', 'Cayleb Long', 'Jesten Mariconda', 'Yolanda Snowball', 'Caitlin Curl', 'Jennifer Le', 'Jonathan Wysocki', 'Kelly Brighton', 'Liz Ellie', 'Max Agabon', 'Robert Rexx', 'Andy Motz', 'Becky Wangberg', 'Cassi Basile', 'Emily Unruh', 'Jack Conrad', 'Jay Louis', 'Justin Vilhauer', 'Katherine Botts', 'Katie Chilson', 'Milo Penarubia', 'Victoria Hunter']",6.85,2019
tm916405,"['history', 'action', 'war', 'drama']",['Rod Lurie'],"['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom', 'Ernest Cavazos', 'Taylor John Smith', 'Cory Hardrict', 'Milo Gibson', 'Bobby Lockwood', 'Jacob Scipio', 'Jack Kesy', 'Celina Sinden', 'Jonathan Yunger', 'Alexander Arnold', 'Will Attenborough', 'Scott Alda Coffey', 'Sharif Dorani', 'Jack DeVos', 'Henry Lloyd-Hughes', 'James Jagger', 'Josiah-Jack Kalian', 'Kwame Patterson', 'Daniel Rodriguez', 'Alfie Stewart', 'Trey Tucker', 'Brandon Wengrzynek', 'Aleksandar Aleksiev', 'Jeremy Ang Jones', 'Ahmad Sakhi', 'Anton Trendafilov', 'Soel Sidiki', 'Mobin Asoli', 'Marin Rangelov', 'Anna Bankina', 'Simon Feek', 'Anthony Kenmore', 'Derek Morse', 'Todor Berov', 'Nikolay Savov', 'Tyson Carter', 'Fahim Fazli']",6.85,2020
tm823545,"['thriller', 'drama']",['Albert Shin'],"['Tuppence Middleton', 'Hannah Gross', 'David Cronenberg', 'Andy McQueen', 'Noah Reid', 'Dan Lett', 'Aaron Poole', 'Eric Johnson', 'Marie-Josée Croze', 'Paulino Nunes', 'Maxwell McCabe-Lokos', 'Elizabeth Saunders', 'Clyde Whitham', 'Craig Burnatowski', 'Chris Gleason', 'Kris Hagen', 'Alanis Peart', 'Martin Roach', 'Dan Duran']",5.4,2020
tm244207,"['thriller', 'action', 'crime', 'drama']",['J.C. Chandor'],"['Ben Affleck', 'Oscar Isaac', 'Charlie Hunnam', 'Garrett Hedlund', 'Pedro Pascal', 'Adria Arjona', 'Louis Jeovanny', 'Juan Camilo Castillo', 'Reynaldo Gallegos', 'Maddy Wary', 'Amber Stone', 'Hilliard Joshua Meeks', 'Michael Benjamin Hernandez', 'Mohamed Hakeemshady', 'Jason Quinn', 'Carlos Linares', 'Pedro López', 'David Olmos', 'David Kanutta', 'Toneey Acevedo', 'Gustavo Gómez', 'Pedro Haro', 'Juan Martinez', 'Sheila Vand', 'Christine Horn', 'Adele Chu', 'Luis R. Espinoza', 'George Hayn', 'Rey D. Payumo', 'Russell Shimooka', 'Brandon Wolff', 'Pedro McDormand Coen', 'Gamaliel Velasco', 'Jesus Ramos Jr.', 'Michael Onzuka', 'Laken Maharaj', 'Juan Ramón González Urquhart', 'Blanca Larson', 'Budgie Martin', 'Ryan de la Cruz', 'Belinda Moniz', 'Emmalia Tuagalu', 'Chris Patton', 'Lateef Crowder']",6.35,2019
tm849004,"['music', 'comedy']",['David Dobkin'],"['Rachel McAdams', 'Will Ferrell', 'Pierce Brosnan', 'Dan Stevens', 'Jamie Demetriou', 'Ólafur Darri Ólafsson', 'Melissanthi Mahut', 'Joi Johannsson', 'Björn Hlynur Haraldsson', 'Graham Norton', 'Demi Lovato', 'Jóhannes Haukur Jóhannesson', 'Bobby Lockwood', 'Elena Saurel', 'Julian Miller', 'Mikael Persbrandt', 'Jon Kortajarena', 'Elina Alminas', 'Alfrun Rose', 'Elin Petersdottir', 'Christopher Jeffers', 'Rebecca Harrod', 'Josh Zaré', 'Eleanor Williams', 'Björn Stefánsson', 'Maxim De Villiers', 'Chris Lew Kum Hoi', 'Tómas Lemarquis', 'Smari Gunn', 'Kajsa Mohammar', 'Gudmundur Thorvaldsson', 'Arnar Jónsson', 'Natasia Demetriou', 'Hannes Óli Ágústsson', 'Hlynur Þorsteinsson', 'William Lee Adams', 'Heidi Niemi', 'Chris Beaumont', 'Laura Hayden', 'Joshua Rumble', 'Harry Balazs', 'Jackson Couzens', 'Halldora Thoell', 'Nína Dögg Filippusdóttir', 'Alfie Melia', 'Mark Adams', 'Zack Propert', 'Brie Kristiansen', 'Gunnar Cauthery', 'Milan van Weelden', 'Alexander Tol', 'Andrei Zayats', 'Junior Delius', 'Daniela Tocari', 'Tharan Sivapatham', 'Miguel Angelo', 'Eveline Suter', 'Tommy Ashby', 'Lydia Clowes', 'Aiste S. Gram', 'Salvador Sobral', 'Marcus Garvey', 'John Lundvik', 'Anna Odobescu', 'Bilal Hassani', 'Loreen', 'Jessy Matador', 'Alexander Rybak', 'Jamala', 'Elina Nechayeva', 'Thomas Neuwirth', 'Netta', 'Sophia-Grace Donnelly', 'Trevor Allan Davies', 'Spike Jefferson', 'Yevgeniy Malyarchuk', 'Jason Lines']",6.45,2020
tm423666,"['scifi', 'action', 'drama', 'thriller']",['Frant Gwo'],"['Qu Chuxiao', 'Li Guangjie', 'Zhao Jinmai', 'Wu Jing', 'Ng Man-tat', 'Michael Kai Sui', 'Qu Jingjing', 'Zhang Yichi', 'Haoyu Yang', 'Arkady Sharogradsky', 'Li Hongchen', 'Yang Yi', 'Zhigang Jiang', 'Zhang Huan', 'Lei Jiayin', 'Hao Ning', 'Liu Cixin', 'Guo Jingfei', 'Wang Zhi', 'Zhang Zixian', 'Lu Yang', 'Zhang Ning', 'Zhang Xiaobei', 'Rao Xiaozhi', 'Tao Luoyi', 'Wu Xiaoliang', 'Geer Gong', 'Frant Gwo', 'Guo Hexuan', 'Li Zhuozhao']",6.15,2019
tm818266,"['drama', 'war', 'history', 'documentation', 'european']",[],['Ben Fogle'],7.15,2020
tm813695,"['drama', 'romance']",['Roger Kumble'],"['Josephine Langford', 'Hero Fiennes Tiffin', 'Dylan Sprouse', 'Louise Lombard', 'Charlie Weber', 'Candice King', 'Shane Paul McGhie', 'Rob Estes', 'Inanna Sarkis', 'Selma Blair', 'Samuel Larsen', 'Khadijha Red Thunder', 'Max Ragone', 'Dylan Arnold', 'Karimah Westbrook', 'John Jackson Hunter', 'Pia Mia', 'Ariel Yasmine', 'Stefan Rollins', 'Clay Neal', 'Constance Payne', 'Vince Pisani', 'Jon W. Sparks', 'Davin Allen Grindstaff', 'Vanessa Dubasso', 'Sarah Rossman', 'Anna Todd', 'Beatrice Kumble', 'Taylor Conrod', 'Marisol Correa Vega']",6.125500000000001,2020
tm448792,"['scifi', 'crime', 'thriller']",['Jim Mickle'],"['Boyd Holbrook', 'Cleopatra Coleman', 'Michael C. Hall', 'Bokeem Woodbine', 'Sarah Dugdale', 'Rudi Dharmalingam', 'Rachel Keller', 'Quincy Kirkwood', 'Philippa Domville', 'Tony Nappo', 'Al Maini', 'Ryan Allen', 'Tony Craig', 'Gabrielle Graham', 'Julia Knope', 'Nicolas Van Burek', 'Murray Furrow', 'David MacInnis', 'Stuart Dowling', 'Jennifer Graham', 'Colton Royce', 'Billy Otis', 'Trisha Blair', 'Delphine Roussel', 'Juan Carlos Velis', 'Jay Yoo', 'Sandra Battaglini', 'Nicky Lawrence', 'Phillip Jarrett', 'Elinor Price', 'Mark Cowling', 'Adrian Griffin', 'Martha Girvin', 'Jhonattan Ardila', 'Bobby Daniels', 'Yahsmin Daviault', 'Tadhg McMahon', 'Lila Yee', 'Edward Rendell', 'Nneka Elliott', 'Gregory Millar', 'Divan Meyer']",6.2,2019
tm1121246,"['scifi', 'action', 'crime', 'thriller', 'drama']",['Jeff Chan'],"['Stephen Amell', 'Robbie Amell', 'Kari Matchett', 'Penny Eizenga', 'Lawrence Bayne', 'Jai Jai Jones', 'Alex Mallari Jr.', 'Shaun Benson', 'Sung Kang', 'Aaron Abrams', 'Martin Roach', 'Nneka Elliott', 'Matthew Gouveia', 'Kevin Claydon', 'Laysla De Oliveira', 'Vlad Alexis', 'Ho Chow', 'Simon Northwood', 'Peter Outerbridge', 'Sarah Hoedlmoser', 'Greg Bryk', 'Kyla Kane', 'Karissa Strain', 'Max Laferriere', 'Merwin Mondesir', 'Casey Hudecki', 'Darrin Baker', 'JaNae Armogan', 'Jeff Sinasac', 'John MacDonald', 'Chris Handfield', 'Natalie Lisinska', 'Emma Ho', 'Herschel Andoh', 'Oscar A. Gonzalez', 'Charlie Riina', 'Nichole Arya Lentz', 'Christine Pagulayan', 'Dane Bingenheimer', 'Michelle Doiron', 'Josh Aguirre', 'Derek Barnes', 'Glenda Braganza', 'Nick Ford', 'Michelle Hill', 'Lisa Hinds', 'Eldon Hunter', 'Elena Khan', 'Heidi Matijevic', 'Kris Pring', 'Attila Sebesy', 'Joe Vercillo', 'Michelle Cormier', 'Q Fortier']",6.15,2019
tm447963,['thriller'],['Brad Anderson'],"['Sam Worthington', 'Lily Rabe', 'Stephen Tobolowsky', 'Adjoa Andoh', 'Lauren Cochrane', 'Stephanie Sy', 'Chad Bruce', 'Derek James Trapp', 'Dennis Scullard', 'Will Woytowich', 'Erik Athavale', 'Chris Sigurdson', 'Ernesto Griffith', 'Dorothy Carroll', 'Muriel Hogue', 'Marina Stephenson Kerr', 'Erik Athavale', 'Muriel Hogue', 'Jeff Strome', 'Ernesto Griffith', 'Adrian McLean', 'Will Woytowich', 'Alan Castanaga', 'Ernie Pitts', 'Jessica Burleson', 'Frederick Allen', 'Derek James Trapp', 'Shane Dean', 'Cheryl Soluk']",6.550000000000001,2019
tm832345,"['romance', 'drama', 'european']","['Tomasz Mandes', 'Barbara Bialowas']","['Anna-Maria Sieklucka', 'Michele Morrone', 'Bronisław Wrocławski', 'Otar Saralidze', 'Magdalena Lamparska', 'Natasza Urbańska', 'Grażyna Szapołowska', 'Tomasz Stockinger', 'Gianni Parisi', 'Mateusz Łasowski', 'Agnieszka Warchulska', 'Przemysław Sadowski', 'Michał Mikołajczak', 'Andrea Batti', 'Mateusz Grydlik', 'Natalia Janoszek', 'Tomasz Mandes', 'Blanka Lipińska', 'Ewa Lewandowska', 'Bartek Cierlica']",5.172,2020
tm428856,"['scifi', 'horror', 'drama', 'thriller']",['Grant Sputore'],"['Clara Rugaard', 'Rose Byrne', 'Hilary Swank', 'Luke Hawker', 'Tahlia Sturzaker', 'Maddie Lenton', 'Hazel Sandery', 'Summer Lenton', 'Jacob Nolan', 'Tracy Britton']",6.698,2019
tm983787,"['thriller', 'crime', 'action', 'drama']",['Tate Taylor'],"['Jessica Chastain', 'John Malkovich', 'Colin Farrell', 'Common', 'Geena Davis', 'Jess Weixler', 'Joan Chen', 'Ioan Gruffudd', 'Diana Silvers', 'Efka Kvaraciejus', 'Christopher J. Domig', 'Michel Muller', 'Dieter Riesle', 'Aramis Merlin', 'Michael Guarnera', 'Bruce-Robert Serafin', 'Jeff Bellin', 'Martin Lee', 'Constantin Tripes', 'Ronald Woodhead', 'Simonne Stern', 'Steve Gagliastro', 'Nadezhda Russo', 'Joe Sobalo Jr.', 'Catherine Virginia Patterson', 'Jeff Bouffard', 'Ben Bunnag', 'Charles Coan', 'Halle Curley', 'Andresito Germosen De La Cruz', 'Marisa Defranco', 'Adam Desautels', 'Chris J. Faria', 'Victoria Diamond', 'Lin Hultgren', 'Ian Dylan Hunt', 'Ineke Garbacz', 'Silas Archer Gustav', 'Benjamin Healy', 'GeGe Jackson', 'Levon Panek', 'Omar Khan', 'Annie Pisapia', 'James L. Leite', 'Rob Lévesque', 'Kimberly Mae', 'Cassidy Neal', 'Rickland Powell', 'Dannielle Rose', 'Carissa Roy', 'Sheila Salaverry', 'Yefim Somin', 'Scott Sederquist', 'Alexandria Tait', 'Susan Halsey Singer', 'Uliana Tabaka', 'Brian Tobin']",5.5765,2020
tm840196,"['drama', 'history', 'thriller']",['Aaron Sorkin'],"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella', 'John Carroll Lynch', 'Mark Rylance', 'Alex Sharp', 'Yahya Abdul-Mateen II', 'Jeremy Strong', 'Noah Robbins', 'Danny Flaherty', 'Ben Shenkman', 'Kelvin Harrison Jr.', 'Caitlin FitzGerald', 'Alice Kremelberg', 'J. C. MacKenzie', 'John Doman', 'Wayne Duvall', 'Damian Young', 'C.J. Wilson', 'Brady Jenness', 'Meghan Rafferty', 'Juliette Angelo', 'Brendan Burke', 'Tah von Allmen', 'Alan Metoskie', 'John Gawlik', ""Kevin O'Donnell"", 'Gavin Haag', 'Tiffany Denise Hobbs', 'Steve Routman', 'Madison Nichols', 'John F. Carpenter', 'Larry Mitchell', 'Mike Geraghty', 'Mike Brunlieb', 'James Pravasilis', 'Vic Kuligoski', 'Brandon Fierro', 'Calvin Ticknor-Swanson', 'Gabrielle Perrea', 'Michelle Hurst', 'Tony Lawry', 'Kathleen Garrett', 'Matt LeFevour', 'Christian Litke', 'Max Adler', 'Michael Bassett', 'Shawn Parsons', 'Julian Hester', 'John Quilty', 'Kate Miller', 'Edward Fletcher', 'Blair Lewin', 'Jessica Wood', 'Steven Komito', 'Marco Lama', 'Ben Kass', 'Gabriel Franken', 'Ed Flynn', 'Alex Henderson', 'David Fierro', 'Sam Nelson Harris', 'Marlee Mendelson', 'Hana Chew', 'Ashley Trumbo', 'Allison Trumbo', 'Shane Skidmore', 'Jeffrey Yonkus', 'Maria Jacobson', 'Brendan Brown', 'Dan MacDonald', 'Keeley Morris', 'Thomas John Gallagher', 'Michael A. Dean', 'Elizabeth Holder', 'Lex Elle']",7.75,2020
tm455636,"['drama', 'comedy', 'music']",['Jeff Tremaine'],"['Douglas Booth', 'Machine Gun Kelly', 'Iwan Rheon', 'Daniel Webber', 'Tony Cavalero', 'Rebekah Graf', 'Pete Davidson', 'Christian Gehring', 'Elena Evangelo', 'Joe Chrest', 'Courtney Dietz', 'Leven Rambin', 'Katherine Neff', 'Vince Mattis', 'David Costabile', 'Michael Hodson', 'Martin Covert', 'Mike R. Moreau', 'Max Milner', 'Kathryn Morris', 'Anthony Vincent Valbiro', 'Alexanne Wagner', 'Brittany Furlan', 'Matthew Underwood', 'Carol Ann Scruggs', 'Jordan Lane Price', ""Iris D'Aquin"", ""Lyra D'Aquin"", 'Alyssa Marie Stilwell']",7.209,2019
tm824331,"['romance', 'comedy']",['Elise Duran'],"['Alexandra Daddario', 'Tyler Hoechlin', 'Kimiko Glenn', 'Laverne Cox', 'Sunita Mani', 'Ashlyn Alessi', 'Judah Friedlander', 'Bobby Tisdale', 'Kate Easton', 'David Ebert', 'Olga N. Bogdanova', 'Crystal Tweed', 'Sam Asghari', 'James Lipsius', 'Andy Animal']",5.9265,2019
tm441231,"['comedy', 'crime', 'romance', 'action']",['Kyle Newacheck'],"['Adam Sandler', 'Jennifer Aniston', 'Luke Evans', 'Terence Stamp', 'Gemma Arterton', 'David Walliams', 'Dany Boon', 'John Kani', 'Adeel Akhtar', 'Ólafur Darri Ólafsson', 'Luis Gerardo Méndez', 'Shioli Kutsuna', 'Erik Griffin', 'Sufe Bradshaw', 'Jackie Sandler', 'Allen Covert', 'Leigh Kilton', 'Sadie Sandler', 'Sunny Sandler', 'Molly McNearney', 'Nicole Randall Johnson', 'Andrea Bendewald', 'Melissa Paulson', 'André Simoneau', 'Jude Beny', 'Simon Sinn', 'Lea Mariano', 'Andrea Dolente', 'Joseph Vecsey', 'Elia Nichols', 'Claudio Corinaldesi', 'Michele Bevilacqua', 'Riley Lennon Nice', 'Emilie Rousseau', 'Peter Arpesella', 'Patrick Baby', 'Maurizio Bousso', 'Brendin Brown', 'Hélène Cardona', 'Eric Clark', 'Massi Furlan', 'Raphael Grosz-Harvey', 'Christopher Hayes', 'Pilar Holland', 'Mike Joseph', 'Jonathan Loughran', 'Helena Marie', 'Chantal Raimondo', 'Daniela Sandiford', 'Eric Shackelford', 'Victor Turpin', 'Fred Nguyen Khan']",6.1,2019
tm843444,"['war', 'drama']",['Spike Lee'],"['Delroy Lindo', 'Jonathan Majors', 'Clarke Peters', 'Norm Lewis', 'Isiah Whitlock Jr.', 'Mélanie Thierry', 'Paul Walter Hauser', 'Jasper Pääkkönen', 'Johnny Nguyen', 'Lê Y Lan', 'Nguyen Ngoc Lâm', 'Sandy Huong Pham', 'Jean Reno', 'Chadwick Boseman', 'Veronica Ngo', 'Nguyen Anh Tuan', 'Duc Luong', 'Quoc Tuan', 'Tran Minh Thuong', 'Hoang Sang', 'Thanh Van', 'Nguyen Bao Ngoc', 'Linh Huynh', 'Le Cuong', 'Nhu Thuc', 'Hung Cuong', 'Thuy Hong', 'Nhu Le', 'Ngoc Anh', 'Hawk Newsome', 'Adrienne J. Stowers', 'Tirina Simons', 'Kenda Roberts', 'Pernell Edward', 'Hanh Phuc', 'Chu Xuan Ai', 'Jordan Morgan', 'Alex Winters', 'Anton Patrynika', 'Casey Clark', 'Andrey Kasushkin', 'Suradet Dongthaisong', 'Nhut Linh', 'Phuc Pham Hoang', 'Quoc Toan', 'Xuan Thanh', 'Truc Linh', 'Nguyen Kim Dung', 'Nguyen Vu Truc Nhu', 'Taweesak Baoseehah', 'Surawan Satchukorn', 'Pichaiyut Jongjai', 'Chaiyos Chaiyosburana', 'Laersak Phusomjai', 'Amanda Nguyen', 'Devin Rumer', 'Rick Shuster', 'Alexander Winters', 'Mav Kang', 'Lyndon B. Johnson', 'Malcolm X', 'Hồ Chí Minh', 'Richard Nixon', 'Donald Trump', 'Neil Armstrong', 'Martin Luther King Jr.', 'Muhammad Ali']",6.55,2020
